DrawObjectData_1.Matrix,DrawObjectData_1.NormleMatrix,DrawObjectData_1.EnitityID,DrawObjectData_1.MaterielID,DrawObjectData_1.Empty0,DrawObjectData_1.Empty1
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3854, 11.1902, 8.4898, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1402]
[-0.0000, 0.3636, -0.0000, -4.0692]
[0.0000, -0.0000, 0.3636, -3.0872]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3854, 11.1902, 8.4898, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1402]
[-0.0000, 0.3636, -0.0000, -4.0692]
[0.0000, -0.0000, 0.3636, -3.0872]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3854, 11.1902, -8.5656, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1401]
[-0.0000, 0.3636, -0.0000, -4.0692]
[0.0000, -0.0000, 0.3636, 3.1148]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3854, 11.1902, -8.5656, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1401]
[-0.0000, 0.3636, -0.0000, -4.0692]
[0.0000, -0.0000, 0.3636, 3.1148]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3129, 12.0282, -0.0464, 1.0000]","[0.3636, -0.0000, -0.0000, -0.1138]
[-0.0000, 0.3636, -0.0000, -4.3739]
[0.0000, -0.0000, 0.3636, 0.0169]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3129, 12.0282, -0.0464, 1.0000]","[0.3636, -0.0000, -0.0000, -0.1138]
[-0.0000, 0.3636, -0.0000, -4.3739]
[0.0000, -0.0000, 0.3636, 0.0169]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,6,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[1.1058, 11.2644, -0.4147, 1.0000]","[0.3636, -0.0000, 0.0000, -0.4021]
[-0.0000, 0.3636, -0.0000, -4.0962]
[0.0000, -0.0000, 0.3636, 0.1508]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,11,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[1.1058, 11.2644, -0.4147, 1.0000]","[0.3636, -0.0000, 0.0000, -0.4021]
[-0.0000, 0.3636, -0.0000, -4.0962]
[0.0000, -0.0000, 0.3636, 0.1508]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,12,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[1.1058, 11.2644, -0.4147, 1.0000]","[0.3636, -0.0000, 0.0000, -0.4021]
[-0.0000, 0.3636, -0.0000, -4.0962]
[0.0000, -0.0000, 0.3636, 0.1508]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,13,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[41.9998, 10.7592, -5.7593, 1.0000]","[0.3636, -0.0000, 0.0000, -15.2726]
[-0.0000, 0.3636, -0.0000, -3.9124]
[0.0000, -0.0000, 0.3636, 2.0943]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[41.9998, 10.7592, -5.7593, 1.0000]","[0.3636, -0.0000, 0.0000, -15.2726]
[-0.0000, 0.3636, -0.0000, -3.9124]
[0.0000, -0.0000, 0.3636, 2.0943]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[41.9998, 10.7592, -5.7593, 1.0000]","[0.3636, -0.0000, 0.0000, -15.2726]
[-0.0000, 0.3636, -0.0000, -3.9124]
[0.0000, -0.0000, 0.3636, 2.0943]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[41.9998, 10.7592, -5.7593, 1.0000]","[0.3636, -0.0000, 0.0000, -15.2726]
[-0.0000, 0.3636, -0.0000, -3.9124]
[0.0000, -0.0000, 0.3636, 2.0943]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,12,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[41.9998, 10.7592, -5.7593, 1.0000]","[0.3636, -0.0000, 0.0000, -15.2726]
[-0.0000, 0.3636, -0.0000, -3.9124]
[0.0000, -0.0000, 0.3636, 2.0943]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,13,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[22.9060, -0.0317, -0.0877, 1.0000]","[0.3636, -0.0000, 0.0000, -8.3295]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0319]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[22.9060, -0.0317, -0.0877, 1.0000]","[0.3636, -0.0000, 0.0000, -8.3295]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0319]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,15,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.5701, -0.0352, -0.1125, 1.0000]","[0.3636, -0.0000, 0.0000, -4.2073]
[-0.0000, 0.3636, -0.0000, 0.0128]
[0.0000, -0.0000, 0.3636, 0.0409]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.5701, -0.0352, -0.1125, 1.0000]","[0.3636, -0.0000, 0.0000, -4.2073]
[-0.0000, 0.3636, -0.0000, 0.0128]
[0.0000, -0.0000, 0.3636, 0.0409]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,15,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3965, -0.0325, -0.0996, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1442]
[-0.0000, 0.3636, -0.0000, 0.0118]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3965, -0.0325, -0.0996, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1442]
[-0.0000, 0.3636, -0.0000, 0.0118]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,15,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-10.7149, -0.0316, -0.1016, 1.0000]","[0.3636, -0.0000, 0.0000, 3.8963]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0369]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-10.7149, -0.0316, -0.1016, 1.0000]","[0.3636, -0.0000, 0.0000, 3.8963]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0369]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,15,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.2251, -0.0317, -0.0811, 1.0000]","[0.3636, -0.0000, 0.0000, 8.0819]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0295]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.2251, -0.0317, -0.0811, 1.0000]","[0.3636, -0.0000, 0.0000, 8.0819]
[-0.0000, 0.3636, -0.0000, 0.0115]
[0.0000, -0.0000, 0.3636, 0.0295]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,15,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.9297, 10.6785, -2.5263, 1.0000]","[0.3636, -0.0000, 0.0000, -15.6108]
[-0.0000, 0.3636, -0.0000, -3.8831]
[0.0000, -0.0000, 0.3636, 0.9187]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.9297, 10.6785, -2.5263, 1.0000]","[0.3636, -0.0000, 0.0000, -15.6108]
[-0.0000, 0.3636, -0.0000, -3.8831]
[0.0000, -0.0000, 0.3636, 0.9187]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,1,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.9297, 10.6785, -2.5263, 1.0000]","[0.3636, -0.0000, 0.0000, -15.6108]
[-0.0000, 0.3636, -0.0000, -3.8831]
[0.0000, -0.0000, 0.3636, 0.9187]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,2,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.5744, 4.1801, 4.0274, 1.0000]","[0.3636, -0.0000, 0.0000, -15.4816]
[-0.0000, 0.3636, -0.0000, -1.5200]
[0.0000, -0.0000, 0.3636, -1.4645]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.5744, 4.1801, 4.0274, 1.0000]","[0.3636, -0.0000, 0.0000, -15.4816]
[-0.0000, 0.3636, -0.0000, -1.5200]
[0.0000, -0.0000, 0.3636, -1.4645]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,8,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.5744, 4.1801, 4.0274, 1.0000]","[0.3636, -0.0000, 0.0000, -15.4816]
[-0.0000, 0.3636, -0.0000, -1.5200]
[0.0000, -0.0000, 0.3636, -1.4645]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[42.5744, 4.1801, 4.0274, 1.0000]","[0.3636, -0.0000, 0.0000, -15.4816]
[-0.0000, 0.3636, -0.0000, -1.5200]
[0.0000, -0.0000, 0.3636, -1.4645]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[50.3562, 2.4410, -10.7602, 1.0000]","[0.3636, -0.0000, 0.0000, -18.3114]
[-0.0000, 0.3636, -0.0000, -0.8876]
[0.0000, -0.0000, 0.3636, 3.9128]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[50.3562, 2.4410, -10.7602, 1.0000]","[0.3636, -0.0000, 0.0000, -18.3114]
[-0.0000, 0.3636, -0.0000, -0.8876]
[0.0000, -0.0000, 0.3636, 3.9128]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,3,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[50.3562, 2.4410, -10.7602, 1.0000]","[0.3636, -0.0000, 0.0000, -18.3114]
[-0.0000, 0.3636, -0.0000, -0.8876]
[0.0000, -0.0000, 0.3636, 3.9128]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[17.0378, 4.9346, 16.8666, 1.0000]","[0.3636, -0.0000, 0.0000, -6.1956]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -6.1333]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-5.0005, 4.9346, 16.8666, 1.0000]","[0.3636, -0.0000, 0.0000, 1.8184]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -6.1333]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-30.8829, 4.9346, 12.8085, 1.0000]","[0.3636, -0.0000, 0.0000, 11.2302]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -4.6576]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,3,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-30.8829, 4.9346, 12.8085, 1.0000]","[0.3636, -0.0000, 0.0000, 11.2302]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -4.6576]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-30.8829, 4.9346, 12.8085, 1.0000]","[0.3636, -0.0000, 0.0000, 11.2302]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -4.6576]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-26.7306, 4.9346, 16.8831, 1.0000]","[0.3636, -0.0000, 0.0000, 9.7202]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -6.1393]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,3,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-26.7306, 4.9346, 16.8831, 1.0000]","[0.3636, -0.0000, 0.0000, 9.7202]
[-0.0000, 0.3636, -0.0000, -1.7944]
[0.0000, -0.0000, 0.3636, -6.1393]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-5.6335, 4.9979, -16.7698, 1.0000]","[0.3636, -0.0000, 0.0000, 2.0485]
[-0.0000, 0.3636, -0.0000, -1.8174]
[0.0000, -0.0000, 0.3636, 6.0981]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-5.6335, 4.9979, -16.7698, 1.0000]","[0.3636, -0.0000, 0.0000, 2.0485]
[-0.0000, 0.3636, -0.0000, -1.8174]
[0.0000, -0.0000, 0.3636, 6.0981]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,8,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-5.6335, 4.9979, -16.7698, 1.0000]","[0.3636, -0.0000, 0.0000, 2.0485]
[-0.0000, 0.3636, -0.0000, -1.8174]
[0.0000, -0.0000, 0.3636, 6.0981]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-5.6335, 4.9979, -16.7698, 1.0000]","[0.3636, -0.0000, 0.0000, 2.0485]
[-0.0000, 0.3636, -0.0000, -1.8174]
[0.0000, -0.0000, 0.3636, 6.0981]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,11,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,3,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-27.4786, 4.9843, -13.6116, 1.0000]","[0.3636, -0.0000, 0.0000, 9.9922]
[-0.0000, 0.3636, -0.0000, -1.8125]
[0.0000, -0.0000, 0.3636, 4.9497]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-3.3151, 7.9183, -0.3683, 1.0000]","[0.3636, -0.0000, 0.0000, 1.2055]
[-0.0000, 0.3636, -0.0000, -2.8794]
[0.0000, -0.0000, 0.3636, 0.1339]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,16,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,12,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[53.6026, 2.1412, 0.0871, 1.0000]","[0.3636, -0.0000, 0.0000, -19.4919]
[-0.0000, 0.3636, -0.0000, -0.7786]
[0.0000, -0.0000, 0.3636, -0.0317]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,17,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[53.6026, 2.1412, 0.0871, 1.0000]","[0.3636, -0.0000, 0.0000, -19.4919]
[-0.0000, 0.3636, -0.0000, -0.7786]
[0.0000, -0.0000, 0.3636, -0.0317]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,18,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[38.9410, 5.0442, -6.8651, 1.0000]","[0.3636, -0.0000, 0.0000, -14.1603]
[-0.0000, 0.3636, -0.0000, -1.8343]
[0.0000, -0.0000, 0.3636, 2.4964]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[38.9410, 5.0442, -6.8651, 1.0000]","[0.3636, -0.0000, 0.0000, -14.1603]
[-0.0000, 0.3636, -0.0000, -1.8343]
[0.0000, -0.0000, 0.3636, 2.4964]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[38.9410, 5.0442, -6.8651, 1.0000]","[0.3636, -0.0000, 0.0000, -14.1603]
[-0.0000, 0.3636, -0.0000, -1.8343]
[0.0000, -0.0000, 0.3636, 2.4964]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,17,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[38.9410, 5.0442, -6.8651, 1.0000]","[0.3636, -0.0000, 0.0000, -14.1603]
[-0.0000, 0.3636, -0.0000, -1.8343]
[0.0000, -0.0000, 0.3636, 2.4964]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,18,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.1641, 22.7126, 1.3654, 1.0000]","[0.3636, -0.0000, 0.0000, -1.8779]
[-0.0000, 0.3636, -0.0000, -8.2591]
[0.0000, -0.0000, 0.3636, -0.4965]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.1641, 22.7126, 1.3654, 1.0000]","[0.3636, -0.0000, 0.0000, -1.8779]
[-0.0000, 0.3636, -0.0000, -8.2591]
[0.0000, -0.0000, 0.3636, -0.4965]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.1641, 22.7126, 1.3654, 1.0000]","[0.3636, -0.0000, 0.0000, -1.8779]
[-0.0000, 0.3636, -0.0000, -8.2591]
[0.0000, -0.0000, 0.3636, -0.4965]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,16,-10,-11
